,revenue,pred,,,
461,25333333,93383942.34,7.403692332,7.970272204,-0.566579873
462,50700000,52726937.85,7.705007959,7.72203255,-0.017024591
463,3000000,77811780.12,6.477121255,7.891045351,-1.413924096
464,213954274,107074474.7,8.330320966,8.029685952,0.300635014
465,14661007,57379549.98,7.166163801,7.758757138,-0.592593337
466,138530565,116060405.8,8.141545606,8.064684085,0.076861521
467,30218387,93814186.03,7.480271279,7.972268515,-0.491997236
468,352927224,94614528.44,8.54768516,7.975957829,0.571727331
469,34416893,54782036.32,7.536771662,7.738638172,-0.20186651
470,62548947,68778167.94,7.796220003,7.837450603,-0.0412306
471,10725228,82118949.64,7.030406533,7.914443386,-0.884036852
472,30036000,62151672.21,7.477642096,7.793452818,-0.315810722
473,792965326,203146786.1,8.899254197,8.307809956,0.591444241
474,157920733,134153500.4,8.198439151,8.127602009,0.070837142
475,356830601,171595031.4,8.552462091,8.234504709,0.317957383
476,1910,43987409.55,3.281033367,7.643328387,-4.36229502
477,8000000,35481254.19,6.903089987,7.549998963,-0.646908976
478,1227324,51004755.39,6.088959227,7.707610669,-1.618651442
479,20300385,45652275.18,7.307504274,7.659462426,-0.351958152
480,19255967,76632669.98,7.284565333,7.884413957,-0.599848624
481,41833347,50904394.16,7.621522613,7.706755273,-0.08523266
482,13878334,102047970.5,7.142337335,8.008804372,-0.866467037
483,90000098,106966400.6,7.954242982,8.029247382,-0.0750044
484,21378361,85899380.75,7.329974406,7.933990033,-0.604015627
485,50244700,95231241.94,7.701090257,7.978779448,-0.277689191
486,17985893,85784798.07,7.254932005,7.933410333,-0.678478328
487,5028948,76982014.59,6.701477145,7.886389272,-1.184912127
488,127251,,5.104661204,#NUM!,#NUM!
489,2035470,58020735.43,6.308664706,7.763583229,-1.454918523
490,2666118,43372431.69,6.425879367,7.637213772,-1.211334405
491,1100000,187369903.4,6.041392685,8.272699833,-2.231307148
492,269823,44395217.73,5.431078967,7.64733619,-2.216257224
493,11990401,74227939.58,7.078833708,7.870567406,-0.791733698
494,1794187,59774946.69,6.253867706,7.776519197,-1.522651492
495,1999955,31029854.24,6.301020224,7.491779735,-1.190759512
496,13200170,81290573.88,7.120579524,7.91004019,-0.789460665
497,13446769,53564506.82,7.128617944,7.728877111,-0.600259166
498,231976425,165474216,8.365443851,8.218730332,0.146713519
499,4532791,97039394.22,6.656365695,7.986948077,-1.330582382
500,14743391,78931618.51,7.168597383,7.897251008,-0.728653625
501,33946224,71518332.42,7.530791473,7.85441738,-0.323625907
502,29,65936076.25,1.462397998,7.819123099,-6.356725101
503,3779620,29677450.25,6.577448138,7.472426586,-0.894978447
504,108981275,96286109.12,8.037351885,7.983563637,0.053788247
505,41590893,46016420.07,7.618998245,7.662912829,-0.043914584
506,538400000,430375461.1,8.731105051,8.633847501,0.09725755
507,30857814,110913513.5,7.489365157,8.044984463,-0.555619306
508,389925971,252941668.8,8.590982162,8.403020379,0.187961783
509,183316455,206606634.5,8.26320145,8.315144263,-0.051942813
510,6000000,83218634.12,6.77815125,7.920220583,-1.142069333
511,1000000,49747891.37,6,7.696774677,-1.696774677
512,69995385,83663564.76,7.845069407,7.922536365,-0.077466959
513,26589000,73365947.99,7.424702004,7.865494534,-0.44079253
514,13129846,58585765.51,7.118259632,7.767792109,-0.649532477
515,89460381,117450569.1,7.951630743,8.069855125,-0.118224382
516,5321508,71329331,6.726034719,7.853268151,-1.127233431
517,572700000,407528022.7,8.757927183,8.610157477,0.147769706
518,3200000,85170411.73,6.505149978,7.930288747,-1.425138768
519,596349,67120475.27,5.775500495,7.826855023,-2.051354528
520,46836394,73023156.01,7.670583451,7.863460599,-0.192877148
521,104931801,189962908.8,8.020907127,8.278668811,-0.257761684
522,4069653,89500627.29,6.609557381,7.951826079,-1.342268699
523,32000000,43332151.11,7.505149978,7.636810249,-0.131660271
524,115229890,85230785.73,8.061565147,7.930596492,0.130968655
525,47542841,59154552.65,7.67708513,7.771988174,-0.094903044
526,46357676,77400835.74,7.666121656,7.88874565,-0.222623994
527,51973029,85225830.88,7.715778028,7.930571244,-0.214793216
528,23000000,67385150.31,7.361727836,7.828564201,-0.466836365
529,38251425,53135998.26,7.582647619,7.725388844,-0.142741225
530,21500000,104098269.8,7.33243846,8.017443511,-0.685005051
531,85000000,81638813.39,7.929418926,7.911896684,0.017522242
532,159616327,102671401.1,8.203077313,8.011449489,0.191627824
533,78371200,185841145.9,7.894156497,8.269141875,-0.374985378
534,242623,52355890,5.384931968,7.718965547,-2.334033578
535,26828365,96975936.07,7.428594206,7.98666398,-0.558069774
536,39946780,61868401.81,7.601481778,7.791468897,-0.18998712
537,5080409,53325037.89,6.705898677,7.726931173,-1.021032496
538,235860116,93449281.23,8.372654508,7.970575965,0.402078542
539,104945305,76303635.1,8.020963014,7.882545228,0.138417786
540,2247465,62529244.06,6.351692937,7.796083178,-1.444390241
541,5000000,108599590.2,6.698970004,8.035828187,-1.336858182
542,27200000,86808659.1,7.434568904,7.938563048,-0.503994144
543,30000000,61923594.26,7.477121255,7.791856156,-0.314734902
544,4307000,43842840.66,6.634174872,7.641898685,-1.007723813
545,10297601,101346234.1,7.01273606,8.005807615,-0.993071555
546,44017374,79466801.45,7.64362413,7.900185733,-0.256561603
547,52287414,93671724.36,7.718397163,7.971608515,-0.253211352
548,5923044,28150205.53,6.772544959,7.44948157,-0.676936611
549,11744471,69908751.5,7.06983346,7.844531546,-0.774698086
550,50000000,74987127.1,7.698970004,7.874986715,-0.176016711
551,70906973,82594138.42,7.850688946,7.916949227,-0.066260281
552,159157447,95717768.06,8.201826964,7.980992563,0.220834401
553,96105910,83407628.65,7.982750095,7.921205774,0.061544321
554,11541758,100329322.1,7.062271964,8.001427878,-0.939155914
555,381109762,202146653,8.581050073,8.305666555,0.275383518
556,119418501,80674860.73,8.077071615,7.906738224,0.170333391
557,89800000,93898461.43,7.953276337,7.972658476,-0.01938214
558,553171,103511060.8,5.742859404,8.014986759,-2.272127355
559,5900000,101959464.8,6.770852012,8.008427547,-1.237575535
560,16217773,78831977.73,7.209991217,7.896702422,-0.686711205
561,86273333,107690235.5,7.935876576,8.032176327,-0.09629975
562,2015810,50186878.75,6.304449595,7.700590187,-1.396140591
563,11000000,78390406.88,7.041392685,7.894262919,-0.852870233
564,83320000,83765874.83,7.920749261,7.923067129,-0.002317867
565,8000000,77271279.76,6.903089987,7.888018105,-0.984928118
566,1108462,54342494.64,6.044720809,7.735139571,-1.690418762
567,146900000,97723074.13,8.167021796,7.98999712,0.177024675
568,4736202,85376756.13,6.675430217,7.93133965,-1.255909433
569,1723872,51520535.23,6.236505016,7.711980366,-1.47547535
570,18553948,83025273.63,7.268436335,7.919210316,-0.650773981
571,474171806,235226814.8,8.675935727,8.371486828,0.3044489
572,30177511,82605716.2,7.479683417,7.917010101,-0.437326684
573,77737889,89802748.2,7.890632743,7.953289627,-0.062656884
574,10006806,65487659.23,7.00029548,7.816159467,-0.815863987
575,20966644,40121250.54,7.321528921,7.603374461,-0.28184554
576,13000000,48239508.73,7.113943352,7.683402876,-0.569459524
577,22244207,77343867.62,7.347216928,7.888425885,-0.541208958
578,34700291,58914753.73,7.540333117,7.770224067,-0.22989095
579,3250000,112450096.2,6.511883361,8.050959831,-1.53907647
580,84431625,77106543.61,7.926505148,7.887091236,0.039413912
581,102308889,77583747.01,8.009913369,7.889770751,0.120142618
582,2181987,54536876.07,6.338852159,7.736690257,-1.397838099
583,92823546,75251048.63,7.967658155,7.876512556,0.091145599
584,159773545,180081224.7,8.203504871,8.255468436,-0.051963564
585,31973249,130308971.5,7.50478677,8.114974317,-0.610187547
586,6333135,68754318.83,6.801618746,7.837299984,-1.035681238
587,12534817,72298587.9,7.098117998,7.859129815,-0.761011817
588,86432000,88035113.95,7.936674563,7.944655931,-0.007981368
589,18753438,52491601.14,7.273080897,7.72008982,-0.447008923
590,11403529,27989200.82,7.057039271,7.446990498,-0.389951227
591,215862692,160279858.4,8.334177589,8.20487895,0.129298639
592,25792310,78784078.82,7.41149024,7.896438461,-0.484948221
593,182300000,73820328.56,8.260786669,7.868175974,0.392610695
594,33800000,54449210.12,7.5289167,7.735991584,-0.207074884
595,25504513,92997552.18,7.406617035,7.968471518,-0.561854482
596,60922980,119537353,7.784781138,8.077503635,-0.292722496
597,3803298,83175342.6,6.580160355,7.919994598,-1.339834243
598,1179002,97028923.89,6.071514542,7.986901215,-1.915386673
599,150000000,135639157.7,8.176091259,8.132385084,0.043706175
600,24444121,32595622.94,7.388174425,7.513159285,-0.12498486
601,129832389,127160092.2,8.113383048,8.104350834,0.009032214
602,48093211,70985035.38,7.682083774,7.851166803,-0.169083029
603,2503829,74808960.2,6.398604665,7.873953618,-1.475348953
604,320689294,148663855.6,8.506084462,8.172205392,0.333879069
605,240031094,124242797,8.380267505,8.09427122,0.285996285
606,139000000,204711014.6,8.1430148,8.311141211,-0.168126411
607,96900000,126607146.7,7.986323777,8.102458221,-0.116134444
608,70200000,149801069.3,7.846337112,8.175514913,-0.329177801
609,96800000,151564687.2,7.985875357,8.180598027,-0.19472267
610,87000000,,7.939519253,#NUM!,#NUM!
611,133000000,172814438.7,8.123851641,8.237580025,-0.113728384
612,280000000,226806719.3,8.447158031,8.355655917,0.091502115
613,44726644,47446252.07,7.650566313,7.676201912,-0.025635599
614,181813770,131595180.1,8.259626772,8.119239983,0.140386789
615,15171476,55962815.76,7.181027834,7.747899558,-0.566871723
616,46044400,63250601.46,7.663176818,7.80106466,-0.137887842
617,156563139,121893871.5,8.19468952,8.085981871,0.108707649
618,470654000,218185935.4,8.672701754,8.338826752,0.333875002
619,187884007,161413356.1,8.273889814,8.207939467,0.065950346
620,87987055,161515340.8,7.944418782,8.208213778,-0.263794996
621,101371017,135529763.4,8.005913804,8.13203468,-0.126120876
622,153155,34377939.72,5.18513118,7.536279846,-2.351148666
623,273552592,74751192.68,8.437040834,7.873618126,0.563422708
624,29180280,64175465.02,7.465089455,7.807369024,-0.342279569
625,105232691,85337457.85,8.022150676,7.931139701,0.091010975
626,12803305,41054585.81,7.107322091,7.613361675,-0.506039584
627,173046663,97274461.95,8.238163229,7.987998837,0.250164392
628,75505856,104569468.3,7.877980635,8.0194049,-0.141424264
629,119718203,72038354.03,8.078160189,7.857563781,0.220596408
630,141047179,128375706.9,8.149364405,8.108482848,0.040881557
631,3692836,51599366.54,6.567360021,7.71264437,-1.145284349
632,25804707,112414417.2,7.411698932,8.050822013,-0.639123081
633,9381260,92869919.83,6.972261173,7.967875071,-0.995613898
634,11466088,64366931.99,7.059415271,7.808662809,-0.749247539
635,21890845,78593256.11,7.340262526,7.895385282,-0.555122756
636,31987563,58352479.33,7.504981154,7.766059313,-0.261078159
637,322975,51159516.08,5.509168907,7.708926428,-2.199757521
638,178127760,137556638.4,8.250731607,8.138481554,0.112250053
639,23202734,70461566.68,7.365539161,7.847952295,-0.482413134
640,589304,83158110.15,5.770339389,7.919904611,-2.149565222
641,4529843,135158593.8,6.65608315,8.130843665,-1.474760515
642,5770254,62042625.53,6.761194931,7.792690168,-1.031495237
643,656747,6291493.261,5.817398098,6.798753736,-0.981355638
644,29481428,114230560.9,7.469548516,8.057782309,-0.588233793
645,50068310,102258255.6,7.699562933,8.00969838,-0.310135447
646,36400360,80923946.37,7.561105679,7.908077054,-0.346971375
647,3675201,62848211.55,6.565281096,7.798292924,-1.233011828
648,13130349,97054283.71,7.11827627,7.987014709,-0.868738439
649,41954997,62238031.4,7.622783694,7.794055847,-0.171272153
650,20060051,73831843.01,7.302332033,7.86824371,-0.565911677
651,532654,35842715.85,5.726445193,7.554400909,-1.827955717
652,4109095,43217895.98,6.613746182,7.63566362,-1.021917438
653,41230799,58421055.92,7.615221751,7.766569402,-0.151347651
654,118063304,81496100.28,8.072114933,7.911136828,0.160978105
655,302710615,102703663.4,8.48102765,8.011585935,0.469441716
656,60000000,66741086.86,7.77815125,7.824393275,-0.046242024
657,140807547,88125570.43,8.148625933,7.945101941,0.203523992
658,3566637,125892227.4,6.552258911,8.099998918,-1.547740007
659,7240837,65758130.35,6.859788771,7.817949457,-0.958160686
660,17979739,168035660.5,7.254783383,8.225401457,-0.970618074
661,791830,,5.898631952,#NUM!,#NUM!
662,5926128,99142077.3,6.772771028,7.996258014,-1.223486987
663,136885767,117328488.7,8.136358294,8.069403477,0.066954817
664,28084357,71595686.61,7.448464485,7.854886858,-0.406422373
665,57252,51430019.58,4.757790663,7.71121669,-2.953426027
666,29235353,58384117.32,7.465908342,7.766294719,-0.300386377
667,67683989,126723067.7,7.830485946,8.102855678,-0.272369732
668,50159144,77018247.47,7.700350116,7.886593632,-0.186243516
669,263920180,163026226,8.421472599,8.212257475,0.209215124
670,27354,56593650.75,4.437020843,7.75276771,-3.315746868
671,7553105,,6.878125522,#NUM!,#NUM!
672,2900000,41531939.21,6.462397998,7.61838221,-1.155984212
673,479099,117831741.7,5.680425264,8.071262297,-2.390837033
674,34673095,60059473.03,7.53999261,7.778581517,-0.238588908
675,229074524,408096578.3,8.359976793,8.610762953,-0.250786161
676,224012234,120998789,8.350271737,8.082781024,0.267490713
677,164508066,122081496.3,8.216187197,8.086649844,0.129537353
678,10300,6291493.261,4.012837225,6.798753736,-2.785916511
679,44000,51573171.42,4.643452676,7.712423839,-3.068971162
680,238207122,282428353.5,8.376954742,8.450908294,-0.073953552
681,252712101,170037508.6,8.402626038,8.230544733,0.172081305
682,299288605,107226322.3,8.476090182,8.030301411,0.445788771
683,528428,51593179.75,5.722985822,7.712592295,-1.989606473
684,245676146,115634976.2,8.390362991,8.063089215,0.327273775
685,589390539,286289501,8.77040316,8.456805422,0.313597739
686,8345056,158057038.2,6.921429255,8.19881384,-1.277384584
687,171120329,140964732.9,8.233301607,8.149110473,0.084191134
688,48169156,100826204.8,7.682769037,8.00357342,-0.320804383
689,79114085,134143985.5,7.89825381,8.127571205,-0.229317396
690,44862187,58670521.95,7.651880441,7.768419952,-0.116539511
691,26673242,90177075.58,7.426075805,7.955096147,-0.529020342
692,87840042,185158241.5,7.943692535,8.267543048,-0.323850513
693,23144499,23085962.19,7.364447784,7.36334798,0.001099804
694,44332015,103633333.8,7.646717472,8.015499469,-0.368781998
695,136982834,90651536.2,8.136666147,7.957375168,0.179290979
696,1686429,153470877.3,6.226968062,8.186025976,-1.959057914
697,25480490,105233097.6,7.406207775,8.022152354,-0.615944579
698,315156409,131801075.8,8.498526143,8.119918955,0.378607188
699,5716080,73013402.23,6.757098298,7.863402586,-1.106304288
700,199200000,108354916.4,8.299289334,8.034848621,0.264440713
701,43312294,115572947.6,7.636611186,8.06285619,-0.426245003
702,126216940,99507200.93,8.101117647,7.99785451,0.103263137
703,131457682,95981200.12,8.11878597,7.982186176,0.136599794
704,60527873,117849763.8,7.781955413,8.071328716,-0.289373304
705,15719109,111311667.1,7.196427925,8.046540687,-0.850112762
706,109423648,86375933.84,8.039111189,7.936392756,0.102718434
707,16000000,36181092.92,7.204119983,7.558481681,-0.354361699
708,6682098,57077114.11,6.824912841,7.756462007,-0.931549166
709,10082,,4.003546693,#NUM!,#NUM!
710,8038061,69145984.81,6.905151298,7.839766966,-0.934615669
711,12021272,56250374.33,7.079950424,7.750125417,-0.670174993
712,13960203,39573121.04,7.144891734,7.597400303,-0.45250857
713,257850122,118000879.2,8.411367341,8.071885243,0.339482098
714,125586134,72388019.22,8.098941691,7.859666693,0.239274998
715,152944660,89506404.46,8.184534318,7.951854112,0.232680207
716,4000000,60951067.58,6.602059991,7.784981317,-1.182921326
717,626057,54797139.7,5.796613876,7.73875789,-1.942144014
718,832735,129228252.5,5.920506819,8.111357472,-2.190850653
719,1,44395217.73,0,7.64733619,-7.64733619
720,12532777,105033215.5,7.098047312,8.021326661,-0.923279349
721,14000000,138213640.1,7.146128036,8.140550905,-0.994422869
722,5624282,58998294.86,6.750067088,7.77083946,-1.020772372
723,6482195,48718274.36,6.811722092,7.687691897,-0.875969805
724,5790448,72384466.31,6.762712166,7.859645377,-1.096933211
725,85300000,68140184.98,7.930949031,7.833403308,0.097545723
726,251212670,140495904,8.400041539,8.147663663,0.252377876
727,10541523,129988160.9,7.022903361,8.113903799,-1.091000439
728,2642983,65946172.6,6.42209437,7.819189595,-1.397095225
729,45916769,57615123.93,7.661971321,7.7605365,-0.09856518
730,43101594,37717953.83,7.634493332,7.576548125,0.057945207
731,68706993,63119467.16,7.837000942,7.800163324,0.036837618
732,121214377,176359987,8.083554134,8.246400058,-0.162845924
733,32861136,60856300.45,7.516682573,7.784305547,-0.267622975
734,58000000,87651512.47,7.763427994,7.942759414,-0.179331421
735,51376861,150968233.7,7.710767566,8.178885574,-0.468118007
736,264118201,168587210,8.42179833,8.226824623,0.194973707
